,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
2881,4,41,14834.59,8.868239,8,1,1,0,1,0,1,0,1,1,1,1,1,1,0,237.6549,1658.402714,0,1,0,1,0,0,1,0,0,0,0,1
1931,1,57,49323.19,7.869279288,11,1,0,0,1,0,1,1,0,0,0,0,1,0,0,169.944668,521.8726735,0,1,0,0,1,0,0,1,0,0,1,0
5112,4,33,83651.89,10.7853,15,0,0,0,0,0,1,1,0,1,1,0,1,0,0,184.9634,5012.14381,0,1,0,0,1,0,1,0,0,0,0,1
9578,2,51,48667.37,9.25525,16,0,0,0,0,1,1,1,0,1,0,1,0,0,1,159.9656,5772.977508,0,1,0,1,0,0,1,0,0,1,0,0
7863,1,84,52506.62,8.832628,20,2,0,0,0,1,1,0,1,0,0,1,1,1,0,190.1599,6024.552428,0,1,0,1,0,0,0,0,1,1,0,0
2012,3,84,23978.67,8.4926,14,3,0,0,1,1,0,0,0,1,1,0,1,0,1,172.4579,1042.452905,0,0,1,1,0,0,0,1,0,1,0,0
7960,1,76,21066.44,12.31061,12,1,1,0,1,1,1,0,0,0,1,0,1,1,0,200.1323,4646.487467,0,0,1,1,0,0,1,0,0,0,0,1
7922,5,62,12154.87,11.51328,12,0,0,0,1,0,1,1,0,1,1,0,1,0,0,184.9634,4556.395722,0,1,0,0,1,0,1,0,0,1,0,0
7065,1,81,42859.18,3.590889,13,0,0,0,0,0,1,1,1,0,1,1,0,1,0,207.4974,6166.675945,1,0,0,1,0,0,0,1,0,1,0,0
1570,3,30,21317.81,5.980381113,15,0,0,0,1,1,1,0,0,0,0,0,1,0,1,137.439154,996.4395858,0,0,1,1,0,0,0,1,0,1,0,0
3329,1,31,6749.79,12.06425,10,2,0,0,1,0,1,1,0,0,0,1,1,0,1,149.9776,699.0938491,0,1,0,0,1,0,0,0,1,1,0,0
5168,3,82,14875.78,3.774342,12,2,1,0,1,0,1,1,0,1,0,1,0,1,1,194.9525,5616.467158,0,0,1,0,1,0,1,0,0,0,0,1
4067,7,71,3360.57,10.40927,13,1,0,1,0,0,1,1,0,1,0,0,1,1,1,262.6106,2120.151113,0,0,1,1,0,0,0,1,0,0,0,1
5681,2,48,39445.97,10.97816,12,1,0,1,0,0,1,0,0,0,1,1,1,0,1,142.4713,5473.390798,0,0,1,1,0,0,1,0,0,1,0,0
9135,0,48,63248.45,10.04811,11,2,0,0,0,1,1,1,1,1,1,0,0,0,1,162.497,5655.286153,0,0,1,0,1,0,1,0,0,0,0,1
4265,1,83,31355.16,11.09997,15,1,1,0,1,0,1,1,0,0,0,0,0,1,1,159.9476,1704.12272,1,0,0,1,0,0,1,0,0,1,0,0
4051,2,38,29210.9,5.367668,9,1,0,0,1,0,1,0,0,1,0,1,0,1,1,182.447,833.2996999,0,0,1,0,1,0,0,1,0,1,0,0
2549,1,51,46199.89,10.45992,11,0,1,1,1,1,1,1,1,0,0,0,0,0,0,147.4783,373.1383878,1,0,0,1,0,0,0,1,0,0,0,1
1528,3,57,39683.73,11.90156254,13,0,0,0,1,0,1,1,0,1,0,0,1,0,1,192.440432,1069.400199,0,0,1,1,0,0,0,1,0,1,0,0
3903,4,42,90902.55,8.111689,10,5,0,1,0,0,1,0,1,1,1,0,1,0,0,142.4993,754.1266839,0,1,0,1,0,0,0,0,1,0,1,0
3249,2,70,9437.06,11.11128,10,0,0,1,0,0,1,0,0,0,0,0,1,1,1,187.6094,1862.789527,0,1,0,0,1,0,1,0,0,1,0,0
3367,0,82,28581.48,5.827855,16,1,0,0,1,0,1,0,0,0,1,0,0,0,1,104.9781,1673.87195,0,0,1,1,0,0,1,0,0,1,0,0
9270,1,74,47565.54,9.966367,12,1,1,0,1,0,1,1,0,1,0,0,0,0,1,147.4564,6074.125643,1,0,0,1,0,0,1,0,0,1,0,0
1830,3,73,51848.11,4.307800217,12,2,2,0,1,0,1,0,0,1,1,0,1,1,1,242.628057,1187.692793,0,1,0,1,0,0,0,1,0,1,0,0
7405,5,77,34004.09,10.0382,9,0,1,0,0,0,1,1,1,1,0,0,1,0,0,194.9581,3916.615527,1,0,0,0,1,0,0,1,0,1,0,0
7657,3,43,27476.28,9.392826,15,2,0,0,0,1,1,1,1,0,0,0,0,0,0,147.4783,5138.564566,0,1,0,0,1,0,0,1,0,1,0,0
4669,1,47,27995.48,8.486542,17,0,0,1,1,0,1,0,0,1,0,0,1,1,0,197.6288,1487.997515,1,0,0,1,0,0,0,0,1,1,0,0
7187,2,84,22680.7,11.65731,13,1,2,1,0,1,1,0,1,0,0,1,1,1,1,202.6362,5998.575756,0,0,1,1,0,0,1,0,0,0,0,1
3884,4,44,29559.75,7.408283,10,0,0,0,0,0,1,1,1,0,1,1,1,1,1,267.6647,1173.536496,1,0,0,0,1,0,0,1,0,1,0,0
7814,0,35,37419.19,13.51278,9,1,0,0,1,1,1,1,1,1,0,0,0,1,1,184.961,5181.433033,0,1,0,0,1,0,1,0,0,0,1,0
517,5,35,50195.66,13.69828326,11,0,0,0,1,0,1,0,1,1,0,1,0,1,0,184.964681,1123.971139,0,1,0,1,0,0,0,1,0,1,0,0
2340,2,63,37749.42,13.5599,10,2,0,0,1,1,1,0,0,1,0,0,1,0,1,159.9349,1389.232023,0,0,1,1,0,0,0,1,0,1,0,0
2616,1,41,54507.42,6.322552,9,2,0,0,0,0,1,1,1,0,0,1,1,1,0,255.1417,3119.385384,0,1,0,1,0,0,0,1,0,1,0,0
4047,3,37,5289.83,12.23484,10,3,1,0,1,1,1,1,0,1,1,0,1,1,0,242.6573,2044.702772,0,1,0,1,0,0,0,0,1,0,1,0
8289,2,76,29993.81,6.909162,13,2,0,0,0,0,1,1,1,0,0,0,0,0,1,147.4783,5811.727081,0,0,1,0,1,0,0,1,0,1,0,0
2643,4,43,77380.28,10.7808,14,1,0,0,1,0,1,1,0,0,0,0,1,1,1,240.1149,1024.131285,0,1,0,1,0,0,0,1,0,0,1,0
1811,0,68,21087.24,9.024293001,10,0,1,0,0,0,1,1,0,0,0,0,0,1,0,179.947583,404.9361415,0,1,0,0,1,0,0,1,0,0,1,0
8155,1,89,22049.22,8.332089,12,1,2,0,0,1,1,1,0,1,0,1,1,0,0,204.9496,6013.828131,0,1,0,0,1,0,0,1,0,0,0,1
271,0,38,25071.58,11.62771397,15,0,0,0,0,0,1,0,0,0,0,0,1,1,1,175.133074,1282.279049,1,0,0,0,1,0,0,0,1,1,0,0
7694,1,61,11720.53,14.07608,12,1,0,0,1,0,1,1,0,0,0,1,0,0,1,124.9935,3185.817507,0,1,0,1,0,0,0,0,1,0,0,1
2734,5,76,23841.62,13.20709,15,0,0,0,0,0,1,0,0,0,0,0,0,1,1,147.4421,1438.080654,0,0,1,0,1,0,0,1,0,0,0,1
4113,4,61,31559.08,8.84265,10,0,0,0,0,1,1,0,0,0,0,1,0,1,0,127.475,871.6497245,0,1,0,0,1,0,0,0,1,0,1,0
7718,0,28,41695.97,13.14201,12,1,0,0,0,0,1,1,0,0,1,1,0,0,1,149.9928,5504.260765,0,0,1,1,0,0,1,0,0,0,1,0
5027,1,35,50881.49,3.854347,8,0,0,0,1,0,0,0,1,1,0,0,0,1,1,139.9792,5065.133843,0,1,0,0,1,0,0,0,1,1,0,0
4969,4,36,9083.29,7.553372,14,0,1,0,1,0,1,0,1,0,1,0,1,0,1,120.0035,745.7123774,0,0,1,1,0,0,0,0,1,0,1,0
2155,4,19,44107.0,17.14612,12,1,0,0,1,0,1,0,1,0,0,0,1,0,0,107.4806,646.5215872,0,1,0,0,1,0,0,0,1,0,0,1
1542,4,71,22173.37,8.049521055,11,1,0,0,0,0,1,1,1,0,1,0,0,0,0,160.00128,1324.200333,0,0,1,0,1,0,0,1,0,0,0,1
6522,0,77,33311.0,3.786724,4,2,0,0,0,0,1,0,0,1,0,1,1,0,0,139.9678,5527.078856,0,0,1,1,0,0,0,0,1,1,0,0
2390,2,37,8408.2,9.40182,13,3,0,1,1,0,1,1,0,1,0,1,0,0,1,179.9656,490.2102038,0,0,1,1,0,0,0,1,0,0,0,1
9826,0,67,38941.53,6.678908,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,137.4686,4610.508173,0,1,0,1,0,0,0,1,0,0,1,0
1636,0,67,78177.94,12.15570061,11,1,0,0,0,1,1,1,0,1,1,0,1,0,0,184.963371,2217.734847,0,0,1,0,1,0,1,0,0,0,0,1
9827,0,33,19805.69,13.9319,14,1,1,0,1,0,0,0,0,0,0,0,0,1,1,127.4421,5631.449762,0,0,1,1,0,0,1,0,0,1,0,0
6559,0,77,95454.27,5.954961,11,1,0,1,1,0,1,1,0,0,0,0,1,1,1,220.1149,6035.974102,0,0,1,1,0,0,1,0,0,1,0,0
412,0,25,20801.9,9.886595026,13,0,0,1,0,0,1,0,0,0,0,0,0,0,1,112.455141,500.4406927,1,0,0,0,1,0,0,1,0,0,1,0
3292,2,72,80363.72,10.34705,8,1,1,0,1,0,1,1,0,1,1,0,1,0,0,204.9634,1020.408124,0,0,1,1,0,0,0,1,0,1,0,0
2405,2,63,37853.52,8.783413,15,0,1,0,0,1,1,1,0,1,0,0,1,0,1,192.4404,571.8948363,1,0,0,0,1,0,0,1,0,1,0,0
5107,1,73,38322.59,4.529435,11,4,0,0,0,1,1,1,0,0,1,0,0,1,0,172.4705,4152.530591,0,0,1,1,0,0,1,0,0,0,1,0
7728,0,55,32893.0,5.725661,16,1,1,0,0,0,1,1,0,1,0,1,0,0,0,179.9656,6006.935704,1,0,0,1,0,0,0,1,0,1,0,0
7441,3,78,9726.8,9.282099,12,0,0,0,1,0,1,0,1,0,0,0,0,0,0,114.9728,5390.143405,0,0,1,1,0,0,0,1,0,1,0,0
4925,1,77,12416.94,11.85073,11,2,1,0,0,0,1,1,0,0,0,0,1,1,0,240.1149,1672.619185,0,0,1,0,1,0,0,1,0,0,0,1
8453,4,37,26887.33,11.00147,9,0,0,0,1,0,1,1,0,1,1,1,1,1,0,287.6427,6347.9348,1,0,0,0,1,0,0,1,0,0,0,1
1977,1,48,9202.1,7.979875858,18,1,0,0,1,0,1,1,1,0,0,1,1,0,1,164.971516,2029.905606,0,0,1,0,1,0,1,0,0,0,1,0
2305,3,52,63289.55,5.566561,15,1,0,0,1,0,1,0,0,0,0,0,1,0,1,104.9629,842.4625146,0,0,1,0,1,0,0,0,1,1,0,0
8588,0,23,41709.72,15.03023,7,1,0,0,1,0,1,1,0,0,1,0,1,1,0,252.6378,6555.679518,0,1,0,0,1,0,0,1,0,0,1,0
7789,1,62,5841.81,9.742158,13,2,1,0,1,1,1,0,0,0,1,1,0,0,0,137.4872,4676.604059,1,0,0,0,1,0,0,1,0,0,0,1
146,1,74,48715.53,11.9664542,17,1,0,0,1,1,1,0,0,1,0,1,1,1,1,210.138,724.7803356,1,0,0,0,0,1,0,0,1,0,0,1
7652,1,34,27296.2,14.24573,12,0,1,0,0,0,1,0,0,1,0,1,1,0,1,139.9678,5323.572726,0,1,0,0,1,0,0,0,1,1,0,0
381,1,46,23629.05,15.68552752,10,1,2,1,1,0,1,1,0,0,0,0,0,1,0,159.947583,1599.727567,1,0,0,1,0,0,1,0,0,0,1,0
3318,2,27,49672.91,11.93478,16,1,0,0,0,1,1,0,1,0,0,0,0,1,0,129.9598,1038.488008,0,0,1,0,1,0,1,0,0,0,1,0
9993,0,42,10222.73,7.73163,15,3,0,1,1,0,1,0,0,1,1,1,0,1,1,162.4937,5270.238451,1,0,0,1,0,0,0,0,1,0,0,1
4124,2,39,19745.98,2.698874,6,2,0,0,1,0,1,0,0,0,0,0,0,1,0,127.4421,1061.907795,0,1,0,1,0,0,1,0,0,0,1,0
6925,1,26,17383.96,8.585681,9,0,1,0,0,1,1,1,1,0,0,0,0,0,0,127.4783,5563.341225,0,1,0,0,1,0,1,0,0,0,0,1
7870,3,44,31722.2,11.29355,13,1,1,0,1,0,0,0,0,0,0,0,0,0,1,92.45514,6348.492212,0,1,0,0,1,0,1,0,0,0,0,1
4739,7,54,56589.81,8.385577,14,1,2,0,0,1,1,0,1,0,1,0,0,1,1,130.0064,879.4853583,0,1,0,0,1,0,0,0,1,0,0,1
6433,1,55,30605.32,15.23751,13,2,0,0,1,1,1,1,0,1,1,0,0,1,0,182.49,5317.014241,1,0,0,0,1,0,0,0,1,1,0,0
4266,4,70,22552.58,8.540979,13,3,0,0,0,0,0,0,0,1,0,1,1,0,0,172.4441,671.4099396,0,1,0,0,1,0,0,1,0,1,0,0
4178,0,22,26998.56,14.63594,13,0,1,0,1,0,1,1,1,0,0,0,1,0,1,139.9861,2616.567484,0,0,1,0,1,0,0,0,1,1,0,0
1867,6,19,57776.5,12.79857643,9,3,0,0,0,0,1,0,1,1,0,1,0,0,1,149.977753,1639.902323,0,1,0,1,0,0,0,1,0,0,0,1
3007,4,85,89441.6,6.862006,7,0,1,0,0,1,1,0,1,1,1,0,0,0,0,149.9915,2105.676837,0,1,0,1,0,0,0,1,0,0,0,1
4044,1,47,57786.83,7.519369,16,2,0,1,1,0,1,1,0,0,1,0,1,0,0,182.4676,1251.370897,1,0,0,1,0,0,0,1,0,1,0,0
2218,1,32,4032.31,7.144377,13,0,0,0,1,1,1,1,0,0,1,0,1,0,0,182.4676,1515.763354,1,0,0,1,0,0,0,1,0,0,0,1
6053,1,24,26217.35,11.27862,8,1,0,0,1,1,1,0,0,0,0,0,0,1,1,127.4421,4619.488116,0,1,0,1,0,0,1,0,0,0,0,1
2678,1,83,60280.07,5.547264,12,1,2,0,1,0,1,0,1,0,0,1,1,0,1,132.466,2609.91314,0,0,1,0,1,0,1,0,0,1,0,0
1571,4,44,14007.48,10.31682421,14,0,0,0,0,0,1,0,0,1,0,1,1,0,1,172.44408,1177.993259,0,0,1,1,0,0,0,1,0,1,0,0
7796,1,51,21397.92,11.24765,16,1,0,0,1,1,1,1,0,1,1,1,1,1,0,287.6427,6261.840951,1,0,0,0,1,0,0,1,0,1,0,0
8447,1,77,4489.66,11.84221,15,1,0,0,1,0,1,1,0,1,0,0,0,0,0,147.4564,5121.506186,1,0,0,0,1,0,1,0,0,1,0,0
4282,0,21,51814.85,12.20018,10,0,1,0,1,0,1,1,0,0,0,0,0,0,0,124.9607,1351.920539,1,0,0,1,0,0,1,0,0,0,0,1
6487,1,62,7330.64,10.31702,6,2,0,1,1,0,1,1,0,0,0,0,1,0,0,137.4684,4769.381102,0,0,1,1,0,0,0,0,1,0,1,0
4964,3,43,37461.71,10.95773,14,1,0,0,0,1,1,1,0,0,0,1,1,0,0,162.4538,1360.253379,0,1,0,0,1,0,1,0,0,1,0,0
5305,3,40,13585.86,11.34243,8,0,1,0,1,0,1,1,0,0,0,0,1,1,0,240.1149,4549.059635,0,0,1,0,1,0,0,1,0,1,0,0
6941,0,45,3706.93,6.526612,12,0,1,0,0,1,1,1,0,1,0,0,1,0,1,159.9642,5374.519903,0,0,1,0,1,0,0,0,1,0,1,0
6011,3,48,4998.9,11.6817,13,1,0,0,0,0,1,1,1,0,0,0,0,1,0,162.4653,5994.735404,0,1,0,0,1,0,1,0,0,1,0,0
9375,0,53,18143.7,8.035783,9,1,0,0,0,0,1,1,1,1,0,0,1,1,0,232.652,6595.253777,0,1,0,0,1,0,0,0,1,0,0,1
483,1,84,11957.82,9.818276662,10,0,0,0,0,0,1,1,0,0,1,0,0,0,0,137.483594,891.9472856,0,0,1,0,1,0,1,0,0,0,0,1
2130,0,25,22823.11,9.521566,16,1,1,0,1,0,1,1,1,1,0,1,1,1,1,277.6375,3232.873635,0,0,1,0,1,0,0,1,0,1,0,0
9851,0,31,33331.31,10.77217,14,2,0,0,0,0,1,0,1,1,1,1,0,0,1,142.5007,5597.924969,1,0,0,0,1,0,1,0,0,0,0,1
7743,2,69,30712.74,5.482104,11,0,0,0,0,0,1,0,1,0,1,0,1,0,0,132.4798,6537.94242,0,0,1,0,1,0,1,0,0,1,0,0
5644,3,85,16055.06,3.492741,12,1,1,0,1,0,1,0,0,1,0,0,0,1,1,169.9378,4130.432282,0,0,1,1,0,0,0,1,0,1,0,0
718,2,76,18301.98,14.32600086,11,1,1,0,0,0,1,1,0,1,0,1,1,0,0,204.949594,1114.13669,1,0,0,1,0,0,0,1,0,1,0,0
3973,3,21,50562.37,4.900081,16,2,0,0,1,0,1,0,0,0,1,1,0,1,1,152.4742,1290.002306,0,1,0,0,1,0,1,0,0,1,0,0
8720,1,58,46509.62,13.21498,11,0,1,0,1,1,1,1,1,0,0,0,0,1,1,182.4653,5510.771354,1,0,0,0,1,0,0,1,0,0,1,0
6409,1,58,31973.73,10.86371,12,0,1,0,0,1,1,0,1,1,0,1,1,0,1,154.9618,5824.155057,1,0,0,0,1,0,1,0,0,1,0,0
8480,4,53,49125.36,16.4764,13,2,1,0,1,1,1,1,0,1,0,1,1,0,0,184.9496,5218.124457,0,1,0,0,1,0,1,0,0,1,0,0
4240,0,40,16320.7,10.43105,12,0,1,0,1,0,0,1,1,0,0,0,0,1,1,182.4653,831.9762364,0,0,1,0,1,0,0,1,0,1,0,0
7136,3,22,11961.39,5.141561,9,0,2,1,0,0,1,0,0,0,0,0,1,1,0,175.1331,6510.690917,0,1,0,0,1,0,0,0,1,1,0,0
5221,3,22,19269.56,11.99626,12,1,1,0,0,0,0,0,0,1,0,1,1,1,1,242.6143,5260.656937,1,0,0,1,0,0,0,1,0,0,1,0
5460,4,78,38792.69,9.050694,20,3,0,0,1,1,1,0,0,1,0,1,0,1,1,162.447,5431.15051,0,1,0,1,0,0,1,0,0,0,0,1
589,3,71,82554.24,4.12236456,18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,92.488023,278.5411418,1,0,0,1,0,0,0,0,1,0,1,0
5394,3,51,25201.18,8.329768,10,0,1,1,0,1,1,0,0,0,0,1,1,1,0,200.1185,6747.936863,1,0,0,0,1,0,1,0,0,1,0,0
4281,1,33,13106.6,12.87327,11,1,0,0,1,0,1,0,0,0,0,0,0,1,1,114.9658,594.5452132,0,0,1,0,1,0,0,0,1,0,1,0
1774,1,79,49545.55,11.15775194,7,0,1,0,0,1,1,0,0,1,1,1,1,0,1,184.967019,1197.086571,1,0,0,0,1,0,0,1,0,0,1,0
9120,0,43,22246.04,7.605829,14,1,0,0,1,0,0,1,0,1,0,1,1,0,0,172.4733,5280.921374,1,0,0,0,0,1,0,0,1,0,1,0
4592,4,74,79890.24,7.279879,10,1,2,0,0,0,1,0,0,0,1,0,1,1,0,200.1323,1280.101622,0,0,1,0,1,0,1,0,0,0,1,0
6307,4,84,7649.73,12.09466,10,1,1,0,0,0,1,0,0,0,0,1,0,0,1,92.48802,5114.306191,0,1,0,0,0,1,0,0,1,1,0,0
3213,1,75,10825.44,10.87864,13,0,0,0,1,0,1,0,0,1,1,1,0,0,0,127.5067,609.1874835,0,1,0,0,1,0,0,0,1,1,0,0
5763,0,24,17280.46,9.980935,14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,159.9476,4927.165029,0,1,0,1,0,0,1,0,0,0,1,0
6785,0,25,35193.4,10.40994,12,0,0,0,0,0,1,0,0,1,0,1,1,1,0,222.6143,6580.30162,0,0,1,1,0,0,1,0,0,1,0,0
8292,3,19,63977.13,6.008081,15,0,0,0,1,0,1,0,1,0,0,0,0,1,0,117.4835,6160.553033,0,1,0,1,0,0,0,0,1,1,0,0
1733,4,28,63963.83,6.784802038,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,144.960655,481.3363042,0,1,0,0,1,0,0,1,0,1,0,0
9394,0,59,46489.09,10.26142,13,0,0,0,1,1,1,0,1,1,1,1,0,1,1,197.4876,5570.11497,1,0,0,1,0,0,0,1,0,1,0,0
8553,0,41,23995.11,15.17134,11,0,0,0,1,0,1,1,1,0,1,0,1,1,1,235.1555,6467.932969,0,0,1,0,1,0,1,0,0,1,0,0
4513,1,78,30351.92,4.990463,9,1,1,0,0,0,1,0,1,0,0,1,0,0,1,107.482,1057.31153,1,0,0,1,0,0,1,0,0,0,1,0
8894,0,32,90780.38,10.04844,9,0,0,0,0,0,1,1,0,1,1,0,0,1,1,194.9663,4093.69412,0,1,0,1,0,0,1,0,0,0,0,1
8641,2,76,34685.97,10.26191,16,1,0,0,1,0,1,0,0,0,1,1,1,0,1,162.4713,4159.078651,0,0,1,1,0,0,0,1,0,1,0,0
7221,0,29,11000.02,11.22578,11,0,0,0,0,0,1,1,1,1,0,0,0,1,1,172.4848,5377.225984,0,1,0,1,0,0,0,0,1,1,0,0
7285,2,61,61840.28,10.51096,11,0,1,0,0,0,0,0,0,1,0,0,1,1,1,230.1051,4958.500526,1,0,0,1,0,0,0,1,0,0,1,0
3518,1,63,71843.2,6.911112,13,1,0,0,1,0,1,0,0,1,1,0,1,0,0,152.4579,1456.082414,0,1,0,1,0,0,1,0,0,1,0,0
2485,0,32,90699.09,12.3917,19,2,0,1,0,1,1,1,0,0,1,0,1,0,0,162.4676,1457.580613,0,1,0,0,1,0,1,0,0,0,1,0
7578,2,32,78103.68,8.442682,9,0,1,0,1,0,1,1,0,0,0,0,0,1,1,179.9476,6070.017248,1,0,0,0,1,0,0,1,0,1,0,0
4488,1,58,83027.06,8.288306,8,2,0,0,0,0,0,1,1,0,0,1,0,1,0,194.9744,1289.865177,0,1,0,1,0,0,0,1,0,1,0,0
4919,0,45,13216.99,8.308668,15,0,0,1,0,0,1,0,1,0,1,1,1,0,0,144.9889,1166.216656,0,1,0,1,0,0,1,0,0,1,0,0
6834,2,45,52440.69,8.196855,17,0,1,0,1,0,1,1,1,1,1,0,1,0,0,187.4811,6135.698624,0,0,1,1,0,0,1,0,0,0,0,1
6544,0,47,32022.13,9.664759,4,0,1,0,0,0,1,0,1,1,1,1,1,0,0,187.4847,5105.658715,1,0,0,1,0,0,0,1,0,1,0,0
8662,0,26,61210.24,12.68725,15,3,0,0,0,1,1,0,0,0,1,0,1,0,1,117.4858,4129.318617,1,0,0,0,1,0,0,0,1,0,0,1
9640,2,80,13665.54,8.483226,11,1,1,0,0,1,1,0,0,1,0,0,0,1,0,149.9378,6220.114553,0,0,1,0,1,0,1,0,0,1,0,0
6951,3,22,19406.97,15.21903,14,0,1,0,0,0,1,0,0,0,0,1,1,1,1,220.1185,5006.001706,1,0,0,1,0,0,0,1,0,1,0,0
2105,1,49,41181.43,12.38804,14,2,0,0,1,0,1,1,0,1,0,0,0,1,1,202.4433,1943.652184,1,0,0,0,1,0,0,1,0,1,0,0
309,3,31,55398.87,10.1755818,17,2,0,0,0,1,1,0,1,0,1,1,1,0,1,144.988941,1301.49424,0,0,1,0,1,0,1,0,0,0,0,1
343,0,57,29976.15,9.759360165,14,0,0,0,1,1,1,1,0,1,1,1,0,1,0,207.475448,1284.442486,1,0,0,0,1,0,1,0,0,1,0,0
1897,0,56,61901.7,8.064807,15,0,0,0,1,0,1,1,0,0,1,1,1,0,0,194.976769,989.3430051,1,0,0,0,1,0,0,1,0,1,0,0
1063,1,74,76994.63,9.949410035,17,1,2,1,1,0,1,1,0,1,1,1,0,0,1,160.01224,286.5451139,1,0,0,1,0,0,0,0,1,0,1,0
503,4,81,38866.92,12.19296315,10,1,1,0,0,0,1,0,0,1,1,0,1,1,0,242.628057,1047.361909,0,1,0,1,0,0,0,1,0,0,0,1
745,1,50,3563.55,9.545907757,7,2,0,0,0,1,1,1,0,0,0,0,0,1,0,159.947583,1535.462356,0,0,1,0,1,0,1,0,0,1,0,0
4358,3,26,20223.8,12.50019,13,1,1,0,1,0,1,1,0,0,0,1,1,0,1,182.4538,2313.442726,0,1,0,0,1,0,0,1,0,1,0,0
8165,0,72,51574.81,11.20429,8,3,2,0,1,0,1,0,0,0,0,0,1,1,1,187.6094,6608.57453,0,0,1,0,1,0,1,0,0,1,0,0
2161,1,68,70673.64,13.65356,9,1,1,0,1,0,1,0,1,1,0,0,0,0,0,117.4686,1133.237154,0,1,0,1,0,0,1,0,0,1,0,0
6273,1,33,26041.24,9.948212,12,1,0,0,1,1,1,1,0,1,0,0,1,0,1,192.4404,4558.993397,1,0,0,0,1,0,0,1,0,0,0,1
8277,1,37,63467.94,8.366414,10,0,0,0,1,0,1,0,0,1,0,1,1,1,0,222.6143,6872.209499,1,0,0,0,0,1,1,0,0,0,1,0
1688,1,63,53817.02,13.34913229,10,1,0,0,1,0,1,0,0,0,0,0,0,1,0,147.442069,310.1585772,0,0,1,0,1,0,0,1,0,1,0,0
4570,3,32,10607.43,16.32484,15,1,0,0,1,0,1,1,0,0,0,1,1,1,1,232.624,1827.741525,0,1,0,0,1,0,1,0,0,0,1,0
63,1,81,69965.65,6.081975067,15,0,0,0,0,1,1,0,0,0,1,0,0,0,0,92.5018,1095.950634,1,0,0,0,1,0,0,0,1,1,0,0
1856,4,35,30110.14,11.79012709,13,0,0,1,1,0,1,1,0,0,0,0,0,0,0,144.960655,1338.549194,0,0,1,1,0,0,0,1,0,1,0,0
9649,0,75,71285.56,12.09114,16,2,0,0,1,0,1,1,0,1,0,1,0,1,0,214.9525,4140.83823,0,0,1,1,0,0,0,1,0,0,1,0
945,1,60,47573.47,13.03239121,14,1,0,1,1,1,1,0,0,1,0,1,1,0,0,172.44408,1486.699299,0,1,0,1,0,0,0,1,0,1,0,0
5353,1,38,18442.57,9.647321,15,0,1,0,0,0,1,0,1,0,0,1,1,1,1,222.6362,5259.491359,0,0,1,1,0,0,0,1,0,1,0,0
8495,1,75,99132.61,9.073224,10,0,0,1,0,0,1,1,0,1,0,0,0,1,0,202.4433,6087.218845,1,0,0,1,0,0,0,1,0,1,0,0
6224,0,65,17286.64,6.221255,12,1,0,0,1,0,0,0,1,0,1,0,1,1,0,202.65,5976.368221,1,0,0,0,1,0,1,0,0,1,0,0
6833,1,57,59102.06,11.11772,11,4,0,0,1,0,1,0,1,0,0,0,1,0,1,119.9568,4651.641052,0,1,0,1,0,0,1,0,0,0,0,1
8687,4,44,18033.08,6.863699,7,1,0,1,0,0,0,0,0,1,0,1,1,0,0,139.9678,4553.52168,0,0,1,0,1,0,0,0,1,1,0,0
3058,0,63,34127.24,13.31608,14,3,0,0,1,0,1,0,0,1,1,1,1,0,0,164.967,1343.619348,0,0,1,1,0,0,1,0,0,1,0,0
3317,1,49,5183.35,6.080136,12,1,1,0,0,1,1,0,0,1,0,0,0,0,0,114.9509,1237.669889,0,0,1,1,0,0,1,0,0,1,0,0
9709,0,74,91278.45,8.971664,13,2,0,0,1,0,1,0,1,1,1,0,0,1,1,164.9785,6171.920728,0,1,0,1,0,0,1,0,0,1,0,0
1465,1,43,8721.22,9.594895726,15,4,0,0,1,0,1,1,1,0,1,0,1,0,0,184.985293,656.1054778,0,1,0,1,0,0,0,1,0,1,0,0
4299,0,74,11222.72,7.228077,15,1,1,0,1,0,1,0,1,0,1,1,1,0,1,164.9889,1104.302871,0,0,1,0,1,0,0,1,0,1,0,0
3263,1,81,71453.49,13.10218,10,1,1,0,0,0,1,1,0,0,0,0,0,0,1,124.9607,535.7389183,0,1,0,1,0,0,1,0,0,1,0,0
9139,2,58,49823.86,9.34555,9,0,0,1,0,0,1,0,1,1,1,0,1,0,1,174.9755,6061.845625,0,1,0,1,0,0,0,1,0,1,0,0
3670,7,59,38154.75,10.34109,10,0,0,0,0,0,1,0,1,1,1,0,0,0,1,117.5152,937.3671919,1,0,0,0,1,0,0,0,1,0,1,0
